t,year,earth_arrivals_tons,rocket_arrivals_tons,elevator_arrivals_tons,rocket_trips,isru_production_tons,total_supply_tons,isru_share,cumulative_city_tons,capacity_tpy,N_t,C_dom,C_ag,M_dot_base,C_ind,loss_bio,loss_ind,loss_leak,net_loss,W_preempt,W_reactive,q_E_preempt,q_E_reactive
311,2075.9166666666665,0.0,0.0,0.0,119.0,0.0,0.0,0.0,100000000.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504123.18458310864,786229.2032511609,-21785.00317201095,0.0
312,2076.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,504081.17431772675,790330.3508175566,10233.333333333347,14400.000000000015
313,2076.0833333333335,0.0,0.0,0.0,119.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,504039.1675532003,794431.1566216551,10233.333333333347,14400.000000000015
314,2076.1666666666665,0.0,0.0,0.0,119.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,503997.16428923764,798531.6206919366,10233.333333333347,14400.000000000015
315,2076.25,0.0,0.0,0.0,119.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,503955.16452554695,802631.7430568789,10233.333333333347,14400.000000000015
316,2076.3333333333335,0.0,0.0,0.0,119.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,503913.1682618365,806731.5237449575,10233.333333333347,14400.000000000015
317,2076.4166666666665,0.0,0.0,0.0,119.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,503871.1754978148,810830.9627846454,10233.333333333347,14400.000000000015
318,2076.5,0.0,0.0,0.0,119.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,503829.18623319,814930.0602044133,10233.333333333347,14400.000000000015
319,2076.5833333333335,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,503787.2004676706,819028.8160327295,10233.333333333347,14400.000000000015
320,2076.6666666666665,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,503745.218200965,823127.23029806,10233.333333333347,14400.000000000015
321,2076.75,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,503703.23943278164,827225.3030288684,10233.333333333347,14400.000000000015
322,2076.8333333333335,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,503661.264162829,831323.034253616,10233.333333333347,14400.000000000015
323,2076.9166666666665,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,503619.29239081545,835420.4240007615,10233.333333333347,14400.000000000015
324,2077.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,503577.3241164496,839517.4722987614,10233.333333333347,14400.000000000015
325,2077.0833333333335,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,503535.35933944,843614.1791760698,10233.333333333347,14400.000000000015
326,2077.1666666666665,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,503493.3980594951,847710.5446611384,10233.333333333347,14400.000000000015
327,2077.25,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,503451.4402763235,851806.5687824166,10233.333333333347,14400.000000000015
328,2077.3333333333335,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,503409.4859896339,855902.2515683514,10233.333333333347,14400.000000000015
329,2077.4166666666665,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,503367.5351991348,859997.5930473873,10233.333333333347,14400.000000000015
330,2077.5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,503325.58790453494,864092.5932479666,10233.333333333347,14400.000000000015
331,2077.5833333333335,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,503283.644105543,868187.2521985292,10233.333333333347,14400.000000000015
332,2077.6666666666665,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,503241.70380186755,872281.5699275127,10233.333333333347,14400.000000000015
333,2077.75,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,503199.76699321746,876375.546463352,10233.333333333347,14400.000000000015
334,2077.8333333333335,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,503157.83367930143,880469.18183448,10233.333333333347,14400.000000000015
335,2077.9166666666665,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,503115.9038598282,884562.4760693271,10233.333333333347,14400.000000000015
336,2078.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,503073.9775345066,888655.4291963213,10233.333333333347,14400.000000000015
337,2078.0833333333335,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,503032.05470304546,892748.0412438882,10233.333333333347,14400.000000000015
338,2078.1666666666665,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,502990.1353651536,896840.3122404512,10233.333333333347,14400.000000000015
339,2078.25,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,502948.2195205399,900932.2422144312,10233.333333333347,14400.000000000015
340,2078.3333333333335,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,502906.30716891325,905023.8311942467,10233.333333333347,14400.000000000015
341,2078.4166666666665,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,502864.39830998256,909115.0792083137,10233.333333333347,14400.000000000015
342,2078.5,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,502822.4929434568,913205.9862850463,10233.333333333347,14400.000000000015
343,2078.5833333333335,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,502780.5910690449,917296.5524528559,10233.333333333347,14400.000000000015
344,2078.6666666666665,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,502738.69268645585,921386.7777401514,10233.333333333347,14400.000000000015
345,2078.75,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,502696.7977953987,925476.6621753396,10233.333333333347,14400.000000000015
346,2078.8333333333335,0.0,0.0,0.0,120.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,502654.9063955825,929566.205786825,10233.333333333347,14400.000000000015
347,2078.9166666666665,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,502613.01848671626,933655.4086030094,10233.333333333347,14400.000000000015
348,2079.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,502571.1340685091,937744.2706522924,10233.333333333347,14400.000000000015
349,2079.0833333333335,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,502529.25314067013,941832.7919630713,10233.333333333347,14400.000000000015
350,2079.1666666666665,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,502487.3757029085,945920.972563741,10233.333333333347,14400.000000000015
351,2079.25,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,502445.5017549333,950008.812482694,10233.333333333347,14400.000000000015
352,2079.3333333333335,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,502403.6312964538,954096.3117483205,10233.333333333347,14400.000000000015
353,2079.4166666666665,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,502361.7643271792,958183.470389008,10233.333333333347,14400.000000000015
354,2079.5,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,502319.90084681864,962270.2884331422,10233.333333333347,14400.000000000015
355,2079.5833333333335,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,502278.04085508146,966356.7659091061,10233.333333333347,14400.000000000015
356,2079.6666666666665,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,502236.1843516769,970442.9028452804,10233.333333333347,14400.000000000015
357,2079.75,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,502194.3313363143,974528.6992700432,10233.333333333347,14400.000000000015
358,2079.8333333333335,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,502152.48180870304,978614.1552117707,10233.333333333347,14400.000000000015
359,2079.9166666666665,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,502110.63576855237,982699.2706988363,10233.333333333347,14400.000000000015
360,2080.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,502068.7932155717,986784.0457596114,10233.333333333347,14400.000000000015
361,2080.0833333333335,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,502026.9541494705,990868.4804224648,10233.333333333347,14400.000000000015
362,2080.1666666666665,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,501985.1185699581,994952.5747157629,10233.333333333347,14400.000000000015
363,2080.25,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,501943.286476744,999036.3286678698,10233.333333333347,14400.000000000015
364,2080.3333333333335,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,501901.45786953764,1003119.7423071475,10233.333333333347,14400.000000000015
365,2080.4166666666665,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,501859.6327480486,1007202.8156619552,10233.333333333347,14400.000000000015
366,2080.5,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,501817.8111119863,1011285.54876065,10233.333333333347,14400.000000000015
367,2080.5833333333335,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,501775.9929610604,1015367.9416315865,10233.333333333347,14400.000000000015
368,2080.6666666666665,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,501734.1782949803,1019449.9943031172,10233.333333333347,14400.000000000015
369,2080.75,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,501692.3671134558,1023531.7068035918,10233.333333333347,14400.000000000015
370,2080.8333333333335,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,501650.55941619637,1027613.0791613582,10233.333333333347,14400.000000000015
371,2080.9166666666665,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,501608.75520291174,1031694.1114047613,10233.333333333347,14400.000000000015
372,2081.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,501566.95447331155,1035774.8035621442,10233.333333333347,14400.000000000015
373,2081.0833333333335,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,501525.1572271055,1039855.1556618476,10233.333333333347,14400.000000000015
374,2081.1666666666665,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,501483.3634640033,1043935.1677322093,10233.333333333347,14400.000000000015
375,2081.25,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,501441.5731837147,1048014.8398015652,10233.333333333347,14400.000000000015
376,2081.3333333333335,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,501399.78638594947,1052094.1718982486,10233.333333333347,14400.000000000015
377,2081.4166666666665,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,501358.0030704174,1056173.1640505905,10233.333333333347,14400.000000000015
378,2081.5,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,501316.2232368282,1060251.8162869196,10233.333333333347,14400.000000000015
379,2081.5833333333335,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,501274.4468848919,1064330.1286355625,10233.333333333347,14400.000000000015
380,2081.6666666666665,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,501232.6740143182,1068408.101124843,10233.333333333347,14400.000000000015
381,2081.75,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,501190.9046248171,1072485.7337830826,10233.333333333347,14400.000000000015
382,2081.8333333333335,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,501149.1387160984,1076563.0266386007,10233.333333333347,14400.000000000015
383,2081.9166666666665,0.0,0.0,0.0,121.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,501107.3762878721,1080639.9797197143,10233.333333333347,14400.000000000015
384,2082.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,501065.61733984813,1084716.5930547377,10233.333333333347,14400.000000000015
385,2082.0833333333335,0.0,0.0,0.0,122.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,501023.86187173653,1088792.8666719832,10233.333333333347,14400.000000000015
386,2082.1666666666665,0.0,0.0,0.0,122.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,500982.1098832473,1092868.8005997606,10233.333333333347,14400.000000000015
387,2082.25,0.0,0.0,0.0,122.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,500940.3613740904,1096944.3948663773,10233.333333333347,14400.000000000015
388,2082.3333333333335,0.0,0.0,0.0,122.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,500898.616343976,1101019.6495001386,10233.333333333347,14400.000000000015
389,2082.4166666666665,0.0,0.0,0.0,122.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,500856.8747926141,1105094.564529347,10233.333333333347,14400.000000000015
390,2082.5,0.0,0.0,0.0,122.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,500815.13671971473,1109169.139982303,10233.333333333347,14400.000000000015
391,2082.5833333333335,0.0,0.0,0.0,122.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,500773.40212498815,1113243.3758873045,10233.333333333347,14400.000000000015
392,2082.6666666666665,0.0,0.0,0.0,122.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,500731.67100814445,1117317.2722726474,10233.333333333347,14400.000000000015
393,2082.75,0.0,0.0,0.0,122.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,500689.9433688938,1121390.8291666247,10233.333333333347,14400.000000000015
394,2082.8333333333335,0.0,0.0,0.0,122.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,500648.2192069465,1125464.0465975276,10233.333333333347,14400.000000000015
395,2082.9166666666665,0.0,0.0,0.0,122.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,500606.49852201267,1129536.9245936444,10233.333333333347,14400.000000000015
396,2083.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,100000000.0,0.0,100000,2000.0,10000.0,0.0,0.0,480.00000000000045,0.0,0.0,480.00000000000045,500564.7813138026,1133609.4631832617,10233.333333333347,14400.000000000015
