t,year,rocket_arrivals_tons,elevator_arrivals_tons,isru_production_tons,cumulative_city_tons,D_E_aggressive,D_M,D_total_aggressive,D_E_conservative,D_M_conservative,D_total_conservative
435,2086.25,30487.667592247264,14916.666666666666,0.0,85976634.68260086,8460188792.469791,6930351545.832213,15390540338.302006,802637673.465201,16837234050.101187,17639871723.566387
436,2086.333333333333,30490.255794615277,14916.666666666666,0.0,86203669.29490726,8484191657.377285,6930351545.832213,15414543203.2095,802637673.465201,16903069768.84699,17705707442.31219
437,2086.4166666666665,30492.818676881463,14916.666666666666,0.0,86430716.721625,8508196508.518535,6930351545.832213,15438548054.350748,802637673.465201,16968982679.66874,17771620353.13394
438,2086.5,30495.35648251929,14916.666666666666,136254.6725289629,86657776.83737093,8532203326.459154,6943977013.08511,15476180339.544264,802637673.465201,17034972738.186523,17837610411.651726
439,2086.583333333333,30497.86945274406,14916.666666666666,573649.2929247523,86884849.51796798,8556212091.951697,7001341942.377585,15557554034.329283,802637673.465201,17101039899.730835,17903677573.196037
440,2086.6666666666665,30500.35782653229,14916.666666666666,0.0,87111934.64043398,8580222785.933927,7001341942.377585,15581564728.311512,802637673.465201,17167184119.343279,17969821792.80848
441,2086.75,30502.82184064093,14916.666666666666,606648.5394221809,87339032.08297051,8604235389.52709,7062006796.319803,15666242185.846893,802637673.465201,17233405351.777298,18036043025.2425
442,2086.833333333333,30505.26172962626,14916.666666666666,0.0,87566141.72495198,8628249884.034218,7062006796.319803,15690256680.354021,802637673.465201,17299703551.49889,18102341224.964092
443,2086.9166666666665,30507.677725862937,14916.666666666666,639377.423167127,87793263.44691463,8652266250.938429,7125944538.636516,15778210789.574944,803163937.3570802,17366078672.68734,18169242610.04442
444,2087.0,30510.070059562728,14916.666666666666,22713.368363114696,88020397.13054578,8676284471.901257,7128215875.472827,15804500347.374084,803163937.3570802,17432530669.235943,18235694606.59302
445,2087.083333333333,30512.438958793093,14916.666666666666,113584.378147024,88247542.65867308,8700304528.760988,7139574313.287529,15839878842.048517,803163937.3570802,17499059494.752747,18302223432.109825
446,2087.1666666666665,30514.78464949577,14916.666666666666,0.0,88474699.91525389,8724326403.531013,7139574313.287529,15863900716.818542,803163937.3570802,17565665102.56129,18368829039.91837
447,2087.25,30517.107355505163,14916.666666666666,192708.3859412124,88701868.78536475,8748350078.398197,7158845151.88165,15907195230.279846,803163937.3570802,17632347445.70134,18435511383.05842
448,2087.333333333333,30519.40729856652,14916.666666666666,0.0,88929049.15519091,8772375535.721252,7158845151.88165,15931220687.602901,803163937.3570802,17699106476.929638,18502270414.286716
449,2087.4166666666665,30521.684698354125,14916.666666666666,0.0,89156240.91201602,8796402758.029144,7158845151.88165,15955247909.910793,803163937.3570802,17765942148.72066,18569106086.07774
450,2087.5,30523.93977248927,14916.666666666666,37636.96988624463,89383443.94421181,8820431728.01949,7162608848.870275,15983040576.889763,803163937.3570802,17832854413.267357,18636018350.624435
451,2087.583333333333,0.0,14916.666666666666,0.0,89458027.27754514,8820804644.686155,7162608848.870275,15983413493.55643,803163937.3570802,17899843222.48192,18703007159.838997
452,2087.6666666666665,0.0,14916.666666666666,0.0,89532610.61087848,8821177561.352821,7162608848.870275,15983786410.223095,803163937.3570802,17966908527.996536,18770072465.353615
453,2087.75,0.0,14916.666666666666,96958.33333333331,89607193.94421181,8821550478.019487,7172304682.203608,15993855160.223095,803163937.3570802,18034050281.164165,18837214218.521244
454,2087.833333333333,0.0,14916.666666666666,267488.4478255578,89681777.27754514,8821923394.686153,7199053526.986163,16020976921.672318,803163937.3570802,18101268433.059296,18904432370.416374
455,2087.9166666666665,0.0,14916.666666666666,0.0,89756360.61087848,8822296311.35282,7199053526.986163,16021349838.338982,803163937.3570802,18168562934.47872,18971726871.8358
456,2088.0,0.0,14916.666666666666,0.0,89830943.94421181,8822669228.019485,7199053526.986163,16021722755.00565,803163937.3570802,18235933735.94232,19039097673.2994
457,2088.083333333333,0.0,14916.666666666666,97969.88550777549,89905527.27754515,8823042144.686152,7208850515.536941,16031892660.223091,803163937.3570802,18303380787.69383,19106544725.050907
458,2088.1666666666665,0.0,14916.666666666666,0.0,89980110.61087848,8823415061.352818,7208850515.536941,16032265576.88976,803163937.3570802,18370904039.701626,19174067977.058704
459,2088.25,0.0,14916.666666666666,44750.0,90054693.94421183,8823787978.019484,7213325515.536941,16037113493.556423,803163937.3570802,18438503441.659527,19241667379.016605
460,2088.333333333333,0.0,14916.666666666666,0.0,90129277.27754515,8824160894.68615,7213325515.536941,16037486410.223091,803163937.3570802,18506178942.98756,19309342880.34464
461,2088.4166666666665,0.0,14916.666666666666,302750.41742705816,90203860.61087848,8824533811.352816,7243600557.279646,16068134368.632462,803163937.3570802,18573930492.83277,19377094430.18985
462,2088.5,0.0,14916.666666666666,307704.2351322232,90278443.94421184,8824906728.019482,7274370980.792869,16099277708.812351,803163937.3570802,18641758040.07002,19444921977.427097
463,2088.583333333333,0.0,14916.666666666666,0.0,90353027.27754515,8825279644.686148,7274370980.792869,16099650625.479015,803163937.3570802,18709661533.302773,19512825470.65985
464,2088.6666666666665,0.0,14916.666666666666,0.0,90427610.6108785,8825652561.352814,7274370980.792869,16100023542.145683,803163937.3570802,18777640920.86392,19580804858.220997
465,2088.75,0.0,14916.666666666666,37291.66666666666,90502193.94421184,8826025478.01948,7278100147.459536,16104125625.479015,803163937.3570802,18845696150.816563,19648860088.17364
466,2088.833333333333,0.0,14916.666666666666,0.0,90576777.27754515,8826398394.686146,7278100147.459536,16104498542.145681,803163937.3570802,18913827170.954845,19716991108.311924
467,2088.9166666666665,0.0,14916.666666666666,0.0,90651360.6108785,8826771311.352812,7278100147.459536,16104871458.812347,803163937.3570802,18982033928.804752,19785197866.16183
468,2089.0,0.0,14916.666666666666,0.0,90725943.94421184,8827144228.019478,7278100147.459536,16105244375.479013,803163937.3570802,19050316371.624943,19853480308.98202
469,2089.083333333333,0.0,14916.666666666666,0.0,90800527.27754515,8827517144.686144,7278100147.459536,16105617292.14568,803163937.3570802,19118674446.40755,19921838383.76463
470,2089.1666666666665,0.0,14916.666666666666,155362.1715226684,90875110.6108785,8827890061.35281,7293636364.611802,16121526425.964611,803163937.3570802,19187108099.879025,19990272037.236103
471,2089.25,0.0,14916.666666666666,0.0,90949693.94421184,8828262978.019476,7293636364.611802,16121899342.631279,803163937.3570802,19255617278.500946,20058781215.858025
472,2089.333333333333,0.0,14916.666666666692,166474.84258471656,91024277.27754515,8828635894.686142,7310283848.870274,16138919743.556416,803163937.3570802,19324201928.470863,20127365865.82794
473,2089.4166666666665,0.0,14916.666666666666,0.0,91098860.61087853,8829008811.352808,7310283848.870274,16139292660.223082,803163937.3570802,19392861995.72313,20196025933.080208
474,2089.5,0.0,14916.666666666666,0.0,91173443.94421184,8829381728.019474,7310283848.870274,16139665576.889748,803163937.3570802,19461597425.92973,20264761363.286808
475,2089.583333333333,0.0,14916.666666666666,0.0,91248027.27754515,8829754644.68614,7310283848.870274,16140038493.556414,803163937.3570802,19530408164.50112,20333572101.8582
476,2089.6666666666665,0.0,14916.666666666666,7458.333333333333,91322610.61087853,8830127561.352806,7311029682.203607,16141157243.556412,803163937.3570802,19599294156.58709,20402458093.944168
477,2089.75,0.0,14916.666666666666,14916.666666666666,91397193.94421184,8830500478.019472,7312521348.870274,16143021826.889746,803163937.3570802,19668255347.07758,20471419284.434658
478,2089.833333333333,0.0,14916.666666666666,199261.44740140968,91471777.27754518,8830873394.686138,7332447493.6104145,16163320888.296553,803163937.3570802,19737291680.603546,20540455617.960625
479,2089.9166666666665,0.0,14916.666666666666,204646.46914834823,91546360.61087853,8831246311.352804,7352912140.5252495,16184158451.878054,803163937.3570802,19806403101.537815,20609567038.894894
480,2090.0,0.0,14916.666666666666,0.0,91620943.94421186,8831619228.01947,7352912140.5252495,16184531368.54472,803163937.3570802,19875589553.99593,20678753491.35301
481,2090.083333333333,0.0,14916.666666666666,110717.083450242,91695527.27754518,8831992144.686136,7363983848.870274,16195975993.55641,803163937.3570802,19944850981.837013,20748014919.19409
482,2090.1666666666665,0.0,14916.666666666666,0.0,91770110.61087853,8832365061.352802,7363983848.870274,16196348910.223076,803163937.3570802,20014187328.664627,20817351266.021706
483,2090.25,0.0,14916.666666666666,0.0,91844693.94421186,8832737978.019468,7363983848.870274,16196721826.889742,803163937.3570802,20083598537.827637,20886762475.184715
484,2090.333333333333,0.0,14916.666666666666,0.0,91919277.27754518,8833110894.686134,7363983848.870274,16197094743.556408,803163937.3570802,20153084552.421078,20956248489.778156
485,2090.4166666666665,0.0,14916.666666666666,59666.66666666667,91993860.61087853,8833483811.3528,7369950515.536941,16203434326.88974,803163937.3570802,20222645315.287018,21025809252.644096
486,2090.5,0.0,14916.666666666666,0.0,92068443.94421186,8833856728.019466,7369950515.536941,16203807243.556408,803163937.3570802,20292280769.01544,21095444706.37252
487,2090.583333333333,0.0,14916.666666666666,246926.6941402431,92143027.2775452,8834229644.686132,7394643184.950965,16228872829.637096,803163937.3570802,20361990855.94512,21165154793.3022
488,2090.6666666666665,0.0,14916.666666666666,0.0,92217610.61087853,8834602561.352798,7394643184.950965,16229245746.303764,803163937.3570802,20431775518.16449,21234939455.52157
489,2090.75,0.0,14916.666666666666,257277.91717566253,92292193.94421186,8834975478.019464,7420370976.668531,16255346454.687996,803163937.3570802,20501634697.512524,21304798634.869602
490,2090.833333333333,0.0,14916.666666666666,262421.20363187505,92366777.2775452,8835348394.68613,7446613097.031719,16281961491.71785,803163937.3570802,20571568335.57963,21374732272.93671
491,2090.9166666666665,0.0,14916.666666666666,0.0,92441360.61087853,8835721311.352797,7446613097.031719,16282334408.384516,803163937.3570802,20641576373.708534,21444740311.065613
492,2091.0,0.0,14916.666666666666,0.0,92515943.94421189,8836094228.019463,7446613097.031719,16282707325.051182,803163937.3570802,20711658752.99515,21514822690.35223
493,2091.083333333333,0.0,14916.666666666666,58924.60047837101,92590527.2775452,8836467144.686129,7452505557.079556,16288972701.765686,803163937.3570802,20781815414.2895,21584979351.64658
494,2091.1666666666665,0.0,14916.666666666666,0.0,92665110.61087854,8836840061.352795,7452505557.079556,16289345618.43235,803163937.3570802,20852046298.19659,21655210235.55367
495,2091.25,0.0,14916.666666666666,0.0,92739693.94421189,8837212978.01946,7452505557.079556,16289718535.099018,803163937.3570802,20922351345.07731,21725515282.434387
496,2091.333333333333,0.0,14916.666666666666,23117.06618829568,92814277.2775452,8837585894.686127,7454817263.698386,16292403158.384514,803163937.3570802,20992730495.04933,21795894432.40641
497,2091.4166666666665,0.0,14916.666666666666,0.0,92888860.61087854,8837958811.352793,7454817263.698386,16292776075.051178,803163937.3570802,21063183687.988014,21866347625.345093
498,2091.5,0.0,14916.666666666666,0.0,92963443.94421189,8838331728.019459,7454817263.698386,16293148991.717846,803163937.3570802,21133710863.527306,21936874800.884384
499,2091.583333333333,0.0,14916.666666666666,94372.10858604478,93038027.2775452,8838704644.686125,7464254474.556991,16302959119.243114,803163937.3570802,21204311961.06065,22007475898.41773
500,2091.6666666666665,0.0,14916.666666666666,0.0,93112610.61087854,8839077561.35279,7464254474.556991,16303332035.909782,803163937.3570802,21274986919.741894,22078150857.098972
501,2091.75,0.0,14916.666666666666,0.0,93187193.94421189,8839450478.019457,7464254474.556991,16303704952.576447,803163937.3570802,21345735678.486202,22148899615.84328
502,2091.833333333333,0.0,14916.666666666715,111765.61588126118,93261777.2775452,8839823394.686123,7475431036.145117,16315254430.83124,803163937.3570802,21416558175.970974,22219722113.328053
503,2091.9166666666665,0.0,14916.666666666666,0.0,93336360.61087854,8840196311.352789,7475431036.145117,16315627347.497906,803163937.3570802,21487454350.636745,22290618287.993824
504,2092.0,0.0,14916.666666666692,123240.83468900793,93410943.94421189,8840569228.019455,7487755119.6140175,16328324347.633472,803163937.3570802,21558424140.68813,22361588078.045208
505,2092.083333333333,0.0,14916.666666666666,0.0,93485527.2775452,8840942144.686121,7487755119.6140175,16328697264.300138,803163937.3570802,21629467484.094715,22432631421.451794
506,2092.1666666666665,0.0,14916.666666666668,134620.62589590548,93560110.61087856,8841315061.352787,7501217182.203608,16342532243.556395,803163937.3570802,21700584318.592003,22503748255.94908
507,2092.25,0.0,14916.666666666666,0.0,93634693.94421189,8841687978.019453,7501217182.203608,16342905160.22306,803163937.3570802,21771774581.682327,22574938519.039406
508,2092.333333333333,0.0,14916.666666666666,22375.0,93709277.27754524,8842060894.68612,7503454682.203608,16345515576.889727,803163937.3570802,21843038210.635788,22646202147.992867
509,2092.4166666666665,0.0,14916.666666666666,0.0,93783860.61087856,8842433811.352785,7503454682.203608,16345888493.556393,803163937.3570802,21914375142.491177,22717539079.848255
510,2092.5,0.0,14916.666666666666,157097.09320093144,93858443.94421189,8842806728.019451,7519164391.523701,16361971119.543152,803163937.3570802,21985785314.056904,22788949251.413982
511,2092.583333333333,0.0,14916.666666666666,22375.0,93933027.27754524,8843179644.686117,7521401891.523701,16364581536.209818,803163937.3570802,22057268661.91194,22860432599.26902
512,2092.6666666666665,0.0,14916.666666666666,103944.5734657352,94007610.61087856,8843552561.352783,7531796348.870275,16375348910.223057,803163937.3570802,22128825122.406754,22931989059.763832
