t,year,rocket_arrivals_tons,elevator_arrivals_tons,isru_production_tons,cumulative_city_tons,D_E_aggressive,D_M,D_total_aggressive,D_E_conservative,D_M_conservative,D_total_conservative
466,2088.8333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
467,2088.9166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
468,2089.0,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
469,2089.0833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
470,2089.1666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
471,2089.25,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
472,2089.3333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
473,2089.4166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
474,2089.5,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
475,2089.5833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
476,2089.6666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
477,2089.75,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
478,2089.8333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
479,2089.9166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
480,2090.0,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
481,2090.0833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
482,2090.1666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
483,2090.25,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
484,2090.3333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
485,2090.4166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
486,2090.5,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
487,2090.5833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
488,2090.6666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
489,2090.75,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
490,2090.8333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
491,2090.9166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
492,2091.0,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
493,2091.0833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
494,2091.1666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
495,2091.25,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
496,2091.3333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
497,2091.4166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
498,2091.5,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
499,2091.5833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
500,2091.6666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
501,2091.75,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
502,2091.8333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
503,2091.9166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
504,2092.0,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
505,2092.0833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
506,2092.1666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
507,2092.25,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
508,2092.3333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
509,2092.4166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
510,2092.5,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
511,2092.5833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
512,2092.6666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
513,2092.75,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
514,2092.8333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
515,2092.9166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
516,2093.0,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
517,2093.0833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
518,2093.1666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
519,2093.25,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
520,2093.3333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
521,2093.4166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
522,2093.5,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
523,2093.5833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
524,2093.6666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
525,2093.75,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
526,2093.8333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
527,2093.9166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
528,2094.0,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
529,2094.0833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
530,2094.1666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
531,2094.25,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
532,2094.3333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
533,2094.4166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
534,2094.5,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
535,2094.5833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
536,2094.6666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
537,2094.75,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
538,2094.8333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
539,2094.9166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
540,2095.0,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
541,2095.0833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
542,2095.1666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
543,2095.25,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
544,2095.3333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
545,2095.4166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
546,2095.5,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
547,2095.5833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
548,2095.6666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
549,2095.75,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
550,2095.8333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
551,2095.9166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
552,2096.0,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
553,2096.0833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
554,2096.1666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
555,2096.25,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
556,2096.3333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
557,2096.4166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
558,2096.5,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
559,2096.5833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
560,2096.6666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
561,2096.75,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
562,2096.8333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
563,2096.9166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
564,2097.0,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
565,2097.0833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
566,2097.1666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
567,2097.25,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
568,2097.3333333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
569,2097.4166666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
570,2097.5,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
571,2097.5833333333335,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
572,2097.6666666666665,0.0,0.0,0.0,100000000.0,13174981984.139841,80000000.00000003,13254981984.139841,76777846.8309332,40000000.000000015,116777846.83093321
